canton_id,canton,city_id,city,canton_rate,commune_rate,protestant,roman,christian,splitting_rate
26,JU,6782,Cornol,285.0,205.0,8.1,8.5,0.0,0
26,JU,6706,Courchapoix,285.0,215.0,8.1,10.5,0.0,0
26,JU,6783,Courchavon,285.0,190.0,8.1,10.5,0.0,0
26,JU,6784,Courgenay,285.0,205.0,8.1,8.0,0.0,0
26,JU,6708,Courrendlin,285.0,225.0,8.1,6.4,0.0,0
26,JU,6709,Courroux,285.0,215.0,8.1,7.0,0.0,0
26,JU,6785,Courtedoux,285.0,220.0,8.1,8.8,0.0,0
26,JU,6710,Courtételle,285.0,165.0,8.1,7.8,0.0,0
26,JU,6811,Damphreux-Lugnez,285.0,215.0,8.1,11.3,0.0,0
26,JU,6711,Delémont,285.0,190.0,8.1,6.4,0.0,0
26,JU,6712,Develier,285.0,195.0,8.1,8.9,0.0,0
26,JU,6713,Ederswiler,285.0,220.0,8.1,10.0,0.0,0
26,JU,6789,Fahy,285.0,230.0,8.1,11.3,0.0,0
26,JU,6790,Fontenais,285.0,235.0,8.1,7.2,0.0,0
26,JU,6792,Grandfontaine,285.0,225.0,8.1,11.3,0.0,0
26,JU,6809,Haute-Ajoie,285.0,215.0,8.1,9.5,0.0,0
26,JU,6729,Haute-Sorne,285.0,210.0,8.1,7.2,0.0,0
26,JU,6810,La Baroche,285.0,215.0,8.1,10.5,0.0,0
26,JU,6750,Lajoux (JU),285.0,220.0,8.1,10.3,0.0,0
26,JU,6741,Le Bémont (JU),285.0,195.0,8.1,8.0,0.0,0
26,JU,6754,Le Noirmont,285.0,170.0,8.1,8.9,0.0,0
26,JU,6742,Les Bois,285.0,215.0,8.1,9.0,0.0,0
26,JU,6743,Les Breuleux,285.0,140.0,8.1,8.7,0.0,0
26,JU,6745,Les Enfers,285.0,205.0,8.1,11.3,0.0,0
26,JU,6748,Les Genevez (JU),285.0,195.0,8.1,9.7,0.0,0
26,JU,6715,Mervelier,285.0,225.0,8.1,9.7,0.0,0
26,JU,6716,Mettembert,285.0,220.0,8.1,11.0,0.0,0
26,JU,6751,Montfaucon,285.0,220.0,8.1,11.3,0.0,0
26,JU,6718,Movelier,285.0,225.0,8.1,11.0,0.0,0
26,JU,6753,Muriaux,285.0,160.0,8.1,8.0,0.0,0
26,JU,6719,Pleigne,285.0,210.0,8.1,11.3,0.0,0
26,JU,6800,Porrentruy,285.0,205.0,8.1,7.2,0.0,0
26,JU,6721,Rossemaison,285.0,205.0,8.1,6.4,0.0,0
26,JU,6757,Saignelégier,285.0,230.0,8.1,8.0,0.0,0
26,JU,6758,Saint-Brais,285.0,225.0,8.1,10.0,0.0,0
26,JU,6722,Saulcy,285.0,220.0,8.1,10.5,0.0,0
26,JU,6759,Soubey,285.0,225.0,8.1,9.7,0.0,0
26,JU,6724,Soyhières,285.0,215.0,8.1,8.5,0.0,0
26,JU,6730,Val Terbi,285.0,225.0,8.1,6.5,0.0,0
26,JU,6806,Vendlincourt,285.0,230.0,8.1,9.6,0.0,0
